ids,times,up,content
6830280248508962379,1628465711,2,这片看完真的好沉重😢在我看来这是一部有些“浪漫主义革命色彩的作品”，徐导没有采用中规中矩的线性叙事，而是通过几个不同人物串联出了他们“认识”的李大钊，这个拼接很巧妙，连贯而简洁明快，让人时而感动，时而震撼👊 个人觉得韩庚这回与张颂文一样抓住了角色的精髓😺对两个时期老蒋的演绎，很有层次，追随者的忠诚与冷傲，掌权者的复杂与果决，甚至比一些观者印象中历史课本中描述的老蒋要丰富立体🐮 而且不难看出韩庚的状态很松弛，这似乎跟他当下的状态有关，人生进入了新阶段，平和、通透，花时间打磨表演，怀着敬畏心去对待每一个角色，无关戏份多少🧐其实，任何一个想要依靠表演征服观众的演员，皆必须把心思放在这上面，沉淀自我，学会把“身体借给角色”，在某段时间内成为自己演绎的角色[得意]（非韩庚粉，但这回老蒋真的秒倒我了😸应该花了很多功夫）。在结局到来时👌 实在令人悲痛万分😿 😿 李大钊坦然赴死那段，真的太难受了[大哭]守常先生这一生为了那个向往的新世界，勇往奋进，殚精竭虑，感召无数人与自己一起走上革命道路，其中，不乏工人、学生、农民，对每个人都平等视之，有知识分子的风骨和担当🙏 ！
6832966196275321266,1629106091,4,守常先生您好！还有千千万万革命先辈，我是00后来自2021年的当代大学生，我想告诉您如今的中国，阳光普照；全国“迎风赤旗，巍巍飘扬”我们会好好传承先辈革命精神融入一代又一代的生生不息的长河当中去。
6831170918891265116,1628678064,1,向李大钊等优秀革命先驱和领袖致敬！你们是永远的英雄！👍👍
6782299365230967523,1617026177,3,十年后的中国 我相信
6830125223774132195,1628428750,6,守常先生，如你所愿，国旗每天都会升起，中国无人敢侵犯
6831810428465467716,1628830535,1,现在生活来之不易，致敬先烈们抛头颅，撒热血！
6830534535831104791,1628526338,3,我相信，将来的环球，定是赤旗的世界！！
6830112471672302581,1628425710,3,《革命者》真的值得去看！电影采用片段式，历史事件之间有了很好的连接。而且张颂文老师将那个时代的大钊先生很好的展现出来。我更了解到大钊先生对国家，对人民深沉的爱！不得不说，李易峰饰演的毛教员，展现了他的意气风发，风华正茂。“试看将来的环球，必是赤旗的世界！”
6829993143396351688,1628397260,2,很不错的一部片子，电影主要以李大钊先生行刑前所剩的时间为主线，慢慢掺插剧情，大钊先生带领众多的工人，学生等一同在黑暗中寻找光明，他们在腐败中主张正义，在压迫中鼓励崛起，在夹缝中求得生存，鼓励学生自信，工人自信，农民自信，中国自信……谢谢你们的付出和坚持，你们辛苦了。如今我们替您看到了那个信守长明的新世界，如你们所愿如今的中国是插满赤旗的中国，是繁荣富强的中国，是国泰民安的中国，是最可爱的中国……致敬革命先辈，他们奉献出自己的青春，不曾迟疑，不曾后悔，我们永远铭记。我们生于盛世中，长于红旗下。当承先辈之精神，创吾辈之未来。信仰不灭，精神永存。
6831586056144315706,1628777040,2,李大钊：我只是开启新世纪的领路人，让中国所有同胞不再贫苦，我以个人的鲜血来唤醒国人的热血 共同来实现心中的三民主义的社会。黑暗的路很长，但我一直坚信 只要心中的信仰存在，黎明的曙光一定会照耀在祖国每个角落。身虽死，气永存。
6830304734784403082,1628471549,2,看几分钟就很沉重，祖先为了我们的未来做革命，用身体筑长城，用鲜血祭江山，但是现在的孩子心性都变了，好多孩子没有斗志昂扬的精神，不想当兵，不想吃苦，总想着捷径。用自己的观点和现在的号生活批判那些为祖国付出的人物。
6830666432879927446,1628557785,3,对于那个年代，我们应该去致敬，没有他们，哪有我们现在的生活，想想心里难受。中国人民骨子里的那种意志，不能表达，感谢老一辈感谢毛主席感谢中国共产党感谢你们的无私奉献，造就了我们现在的一切
6831960863306281225,1628866401,3,我很纳闷，为什么看个电影会出现“标签”，你们这些人到底凭什么对没见过的人们评头论足，你们有什么值得骄傲的，能说出“标签”语的你们现在断奶了吗，空度岁月，不知所谓，请先自重 @大聪明
6830090586054090731,1628420492,2,从爱国角度，支持这几电影。电影角度，一般。
6830098438374354626,1628422364,2,这是李大钊不是李易峰，这是革命先烈我们中国人都应该缅怀，请大家慎重发表自己的意见。
6830155188490086911,1628435895,1,枪杆子里出政权，血的教训
6831106548450616728,1628662716,2,学习党史，不忘我们民族的过去，感恩那些为我们开辟和平道路的先人，因为你们才有了国泰民安。李大钊先生，您就是黑暗时代中的光明，让国人觉醒，燃起了反抗的斗志，拯救了国家的未来。是啊，不在沉默中爆发就在沉默中灭亡。我们国家一直强调党史教育，抓好思想工作，有了一颗爱国的心才会团结，才会一同为中国梦奋斗。
6831567187224831076,1628772541,3,我曾在十几年种不停的思考一个问题我要是生在乱世，是否有勇气为国献身刚开始我信誓旦旦，我可以后来，我发现我不行因为我缺少那份勇气
6816974864976984365,1625293461,3,颂文，中午出头了，好演员终于发光了
6830370436585253185,1628487214,1,#肖战顾魏#没有肖战演技好，让肖战来演李大钊票房直接翻倍，这些演员都演的什么东西，一点热度没有，导演选角色也是瞎选，投资商要亏死了
6832132560030418729,1628907337,2,我就特别喜欢了解历史，喜欢了解战争，想了解如何胜利如何失败
6814129453383480661,1624615062,4,我妈看着预告就泪崩了，如果看着真正的电影，估计哭成什么样也不知道
6829992805121539176,1628397179,2,很感人，从很多人眼里知道李大钊是一位有血有肉，真性情，有智慧，具有奉献精神的共产党人。特别是那段我相信，我们都相信，特别感人，很鼓舞，振奋人心。感谢革命先辈的光荣奉献，才有我们现在这个崭新的新中国，新时代。我们一定要珍惜当下，学习他们的精神，建设好我们的新中国。
6830917686377982006,1628617688,2,评论区里唇枪舌战没什么意义。老一辈革命家的故事我们不能忘，还要代代相传。珍惜先烈用鲜血换来的幸福生活，就是对他们最大的慰籍！
6830231859129887497,1628454174,3,毛泽东 好帅呀，哈哈哈
6832350169191555363,1628959219,3,看得人热血沸腾，三十多岁的大好青年，意气风发激情澎湃！而这个时代三十出头的我们，很多却活得像个老头，安于现状毫无斗志
6830086324481840972,1628419476,1,一个个细皮嫩肉的，
6830444310303750659,1628504827,1,中国这个古老而又神圣的大国拥有五千多年悠久的历史，它经历了太多的沧桑。翻开那摞摞发黄的历史，在战火纷飞、硝烟弥漫的岁月里，在白骨成堆的中国近代史上我们看到一个个举着明晃晃钢刀的刽子手，一头头啮着血淋淋心肺的豺狼，一只只满口鲜血的吸血蝙蝠，一群群叼着头颅的鹰犬和一淌淌鲜艳刺目的鲜血!为让所有受苦受难，受辱受虐的中国人的血不再白流，为了让祖国母亲的心不再滴血，那是老一辈有志之士不懈追求的梦想，虽然一路上遇到了重重困难，但中国儿女从不向困难低头，为了祖国的安危，不惜抛头颅，洒热血，用生命扞卫祖国的尊严。每一个有良知的中国人脸上流着泪，心中滴着血。古往今来，英雄们的壮举谱写了一曲曲壮烈悲歌，一个个惊天地、泣鬼神的故事。而这都只是在坚信着一个简单而朴素的信念：“国家昌盛，匹夫有责。
6830418764874265723,1628498736,2,守常先生您做到了，中国共产党也做到了，中国的人民也站起来了，您未看到的后世是您理想中的样子，人民过上了想要的日子，同时我也在这个特殊的日子里成为了一名共产党员，您的精神会一直传承下去的，为人民奋斗，为国家奉献，谢谢您#中国共产党#李大钊先生
6832954658197993851,1629103340,2,看这个电影之前我其实不知道有哪些演员参演了，但是他革命者就是吸引到我，我就是好奇，我就是想看，还有我是00后，我也追星，但我心中永远有一颗星是五角星。虽然我们没有经历那个年代，但我们心中有家，更有国，所以请不要对我们有这么大的恶意。谢谢
6830855023451056526,1628602748,1,我个人觉得王仁君或者侯京健更适合饰演毛泽东（不喜勿喷）
6830160463666406516,1628437152,3,李大钊这种敢于反抗，敢于赴死的大无畏革命精神，作为人性在特定时期所迸发出来的崇高精神，具有永恒的价值！！
6830022117530924839,1628404168,3,啊啊啊啊啊啊啊啊啊啊啊来看峰峰子！李易峰就是坠吊的！！！#李易峰#
6830028420349436631,1628405671,2,守常先生，仲甫先生 今日之中国已如您所愿，我辈之青年将继续努力，为这繁华盛世而不懈奋斗。
6833034477917071970,1629122371,2,看哭了，李大钊先生，如今的中国早已达成了你梦想中的样子，中国共产党将会一直前进下去！
6831455566758302947,1628745929,2,先生，我们现在什么都有了，可有些人依旧连狗都不如，先生你说的对，我们人类圈地自牢贪了，把最后的人性都忘了，把一切错之怪于这个时代，却忘记了当时的人们连饭都吃不上一口，真的是太可悲了…
6830052436980159272,1628411397,3,感谢祖国有这么一群伟大革命先驱，才为我们后世创造繁荣的景象！🇨🇳🇨🇳❤️❤️❤️
6832644039397744560,1629029283,1,抱歉我就是02后的我比较喜欢中国的历史，就像今天令人难忘的南京大屠杀，忘记就是背叛
6830157231854336650,1628436382,2,中国历史，你来看这部电影的时候，说话要注意分寸，有些人说是为了看谁谁才来看的。没有那谁谁是不是有些人就不会来看过去的中国是怎么一步一步走到今日？？。。。。。。
6830161838810735009,1628437480,1,看了下评论，弹幕，一大片为这个那个ai&#039;dou来，麻烦各位ai&#039;dou的粉丝，追星不要追到历史剧来刷屏，你们懂历史剧的含义吗？追星理智，不要什么地方都霸屏，请你们好好了解历史，用心看剧，不要刷那些无关紧要的东西
